_id,manufacturerId,shortName,fullName,description,shortNameJa,fullNameJa,descriptionJa,type,powerSource,powerLevel,generic,deleted
668,"ics","Other Shotgun","","","その他のショットガン","","",4,1,1,true,
669,"ics","Other Shotgun","","","その他のショットガン","","",4,2,1,true,
670,"ics","Other Shotgun","","","その他のショットガン","","",4,4,1,true,
671,"ics","Other SMG","","","その他のSMG","","",8,1,1,true,
672,"ics","Other SMG","","","その他のSMG","","",8,2,1,true,
673,"ics","Other SMG","","","その他のSMG","","",8,4,1,true,

675,"doubleeagle","Other Handgun","","","その他のハンドガン","","",1,1,0,true,
676,"doubleeagle","Other Handgun ","","","その他のハンドガン","","",1,2,0,true,
677,"doubleeagle","Other Handgun ","","","その他のハンドガン","","",1,4,0,true,
678,"doubleeagle","Other Rifle","","","その他のライフル","","",2,1,0,true,
679,"doubleeagle","Other Rifle","","","その他のライフル","","",2,2,0,true,
680,"doubleeagle","Other Rifle","","","その他のライフル","","",2,4,0,true,
681,"doubleeagle","Other Shotgun","","","その他のショットガン","","",4,1,0,true,
682,"doubleeagle","Other Shotgun","","","その他のショットガン","","",4,2,0,true,
683,"doubleeagle","Other Shotgun","","","その他のショットガン","","",4,4,0,true,
684,"doubleeagle","Other SMG","","","その他のSMG","","",8,1,0,true,
685,"doubleeagle","Other SMG","","","その他のSMG","","",8,2,0,true,
686,"doubleeagle","Other SMG","","","その他のSMG","","",8,4,0,true,
687,"doubleeagle","Other Handgun","","","その他のハンドガン","","",1,1,1,true,
688,"doubleeagle","Other Handgun","","","その他のハンドガン","","",1,2,1,true,
689,"doubleeagle","Other Handgun","","","その他のハンドガン","","",1,4,1,true,
690,"doubleeagle","Other Rifle","","","その他のライフル","","",2,1,1,true,
691,"doubleeagle","Other Rifle","","","その他のライフル","","",2,2,1,true,
692,"doubleeagle","Other Rifle","","","その他のライフル","","",2,4,1,true,
693,"doubleeagle","Other Shotgun","","","その他のショットガン","","",4,1,1,true,
694,"doubleeagle","Other Shotgun","","","その他のショットガン","","",4,2,1,true,
695,"doubleeagle","Other Shotgun","","","その他のショットガン","","",4,4,1,true,
696,"doubleeagle","Other SMG","","","その他のSMG","","",8,1,1,true,
697,"doubleeagle","Other SMG","","","その他のSMG","","",8,2,1,true,
698,"doubleeagle","Other SMG","","","その他のSMG","","",8,4,1,true,

700,"a&k","Other Handgun","","","その他のハンドガン","","",1,1,0,true,
701,"a&k","Other Handgun ","","","その他のハンドガン","","",1,2,0,true,
702,"a&k","Other Handgun ","","","その他のハンドガン","","",1,4,0,true,
703,"a&k","Other Rifle","","","その他のライフル","","",2,1,0,true,
704,"a&k","Other Rifle","","","その他のライフル","","",2,2,0,true,
705,"a&k","Other Rifle","","","その他のライフル","","",2,4,0,true,
706,"a&k","Other Shotgun","","","その他のショットガン","","",4,1,0,true,
707,"a&k","Other Shotgun","","","その他のショットガン","","",4,2,0,true,
708,"a&k","Other Shotgun","","","その他のショットガン","","",4,4,0,true,
709,"a&k","Other SMG","","","その他のSMG","","",8,1,0,true,
710,"a&k","Other SMG","","","その他のSMG","","",8,2,0,true,
711,"a&k","Other SMG","","","その他のSMG","","",8,4,0,true,
712,"a&k","Other Handgun","","","その他のハンドガン","","",1,1,1,true,
713,"a&k","Other Handgun","","","その他のハンドガン","","",1,2,1,true,
714,"a&k","Other Handgun","","","その他のハンドガン","","",1,4,1,true,
715,"a&k","Other Rifle","","","その他のライフル","","",2,1,1,true,
716,"a&k","Other Rifle","","","その他のライフル","","",2,2,1,true,
717,"a&k","Other Rifle","","","その他のライフル","","",2,4,1,true,
718,"a&k","Other Shotgun","","","その他のショットガン","","",4,1,1,true,
719,"a&k","Other Shotgun","","","その他のショットガン","","",4,2,1,true,
720,"a&k","Other Shotgun","","","その他のショットガン","","",4,4,1,true,
721,"a&k","Other SMG","","","その他のSMG","","",8,1,1,true,
722,"a&k","Other SMG","","","その他のSMG","","",8,2,1,true,
723,"a&k","Other SMG","","","その他のSMG","","",8,4,1,true,

725,"agm","Other Handgun","","","その他のハンドガン","","",1,1,0,true,
726,"agm","Other Handgun ","","","その他のハンドガン","","",1,2,0,true,
727,"agm","Other Handgun ","","","その他のハンドガン","","",1,4,0,true,
728,"agm","Other Rifle","","","その他のライフル","","",2,1,0,true,
729,"agm","Other Rifle","","","その他のライフル","","",2,2,0,true,
730,"agm","Other Rifle","","","その他のライフル","","",2,4,0,true,
731,"agm","Other Shotgun","","","その他のショットガン","","",4,1,0,true,
732,"agm","Other Shotgun","","","その他のショットガン","","",4,2,0,true,
733,"agm","Other Shotgun","","","その他のショットガン","","",4,4,0,true,
734,"agm","Other SMG","","","その他のSMG","","",8,1,0,true,
735,"agm","Other SMG","","","その他のSMG","","",8,2,0,true,
736,"agm","Other SMG","","","その他のSMG","","",8,4,0,true,
737,"agm","Other Handgun","","","その他のハンドガン","","",1,1,1,true,
738,"agm","Other Handgun","","","その他のハンドガン","","",1,2,1,true,
739,"agm","Other Handgun","","","その他のハンドガン","","",1,4,1,true,
740,"agm","Other Rifle","","","その他のライフル","","",2,1,1,true,
741,"agm","Other Rifle","","","その他のライフル","","",2,2,1,true,
742,"agm","Other Rifle","","","その他のライフル","","",2,4,1,true,
743,"agm","Other Shotgun","","","その他のショットガン","","",4,1,1,true,
744,"agm","Other Shotgun","","","その他のショットガン","","",4,2,1,true,
745,"agm","Other Shotgun","","","その他のショットガン","","",4,4,1,true,
746,"agm","Other SMG","","","その他のSMG","","",8,1,1,true,
747,"agm","Other SMG","","","その他のSMG","","",8,2,1,true,
748,"agm","Other SMG","","","その他のSMG","","",8,4,1,true,

750,"kingarms","Other Handgun","","","その他のハンドガン","","",1,1,0,true,
751,"kingarms","Other Handgun ","","","その他のハンドガン","","",1,2,0,true,
752,"kingarms","Other Handgun ","","","その他のハンドガン","","",1,4,0,true,
753,"kingarms","Other Rifle","","","その他のライフル","","",2,1,0,true,
754,"kingarms","Other Rifle","","","その他のライフル","","",2,2,0,true,
755,"kingarms","Other Rifle","","","その他のライフル","","",2,4,0,true,
756,"kingarms","Other Shotgun","","","その他のショットガン","","",4,1,0,true,
757,"kingarms","Other Shotgun","","","その他のショットガン","","",4,2,0,true,
758,"kingarms","Other Shotgun","","","その他のショットガン","","",4,4,0,true,
759,"kingarms","Other SMG","","","その他のSMG","","",8,1,0,true,
760,"kingarms","Other SMG","","","その他のSMG","","",8,2,0,true,
761,"kingarms","Other SMG","","","その他のSMG","","",8,4,0,true,
762,"kingarms","Other Handgun","","","その他のハンドガン","","",1,1,1,true,
763,"kingarms","Other Handgun","","","その他のハンドガン","","",1,2,1,true,
764,"kingarms","Other Handgun","","","その他のハンドガン","","",1,4,1,true,
765,"kingarms","Other Rifle","","","その他のライフル","","",2,1,1,true,
766,"kingarms","Other Rifle","","","その他のライフル","","",2,2,1,true,
767,"kingarms","Other Rifle","","","その他のライフル","","",2,4,1,true,
768,"kingarms","Other Shotgun","","","その他のショットガン","","",4,1,1,true,
769,"kingarms","Other Shotgun","","","その他のショットガン","","",4,2,1,true,
770,"kingarms","Other Shotgun","","","その他のショットガン","","",4,4,1,true,
771,"kingarms","Other SMG","","","その他のSMG","","",8,1,1,true,
772,"kingarms","Other SMG","","","その他のSMG","","",8,2,1,true,
773,"kingarms","Other SMG","","","その他のSMG","","",8,4,1,true,


775,"amoeba","Other Handgun","","","その他のハンドガン","","",1,1,0,true,
776,"amoeba","Other Handgun ","","","その他のハンドガン","","",1,2,0,true,
777,"amoeba","Other Handgun ","","","その他のハンドガン","","",1,4,0,true,
778,"amoeba","Other Rifle","","","その他のライフル","","",2,1,0,true,
779,"amoeba","Other Rifle","","","その他のライフル","","",2,2,0,true,
780,"amoeba","Other Rifle","","","その他のライフル","","",2,4,0,true,
781,"amoeba","Other Shotgun","","","その他のショットガン","","",4,1,0,true,
782,"amoeba","Other Shotgun","","","その他のショットガン","","",4,2,0,true,
783,"amoeba","Other Shotgun","","","その他のショットガン","","",4,4,0,true,
784,"amoeba","Other SMG","","","その他のSMG","","",8,1,0,true,
785,"amoeba","Other SMG","","","その他のSMG","","",8,2,0,true,
786,"amoeba","Other SMG","","","その他のSMG","","",8,4,0,true,
787,"amoeba","Other Handgun","","","その他のハンドガン","","",1,1,1,true,
788,"amoeba","Other Handgun","","","その他のハンドガン","","",1,2,1,true,
789,"amoeba","Other Handgun","","","その他のハンドガン","","",1,4,1,true,
790,"amoeba","Other Rifle","","","その他のライフル","","",2,1,1,true,
791,"amoeba","Other Rifle","","","その他のライフル","","",2,2,1,true,
792,"amoeba","Other Rifle","","","その他のライフル","","",2,4,1,true,
793,"amoeba","Other Shotgun","","","その他のショットガン","","",4,1,1,true,
794,"amoeba","Other Shotgun","","","その他のショットガン","","",4,2,1,true,
795,"amoeba","Other Shotgun","","","その他のショットガン","","",4,4,1,true,
796,"amoeba","Other SMG","","","その他のSMG","","",8,1,1,true,
797,"amoeba","Other SMG","","","その他のSMG","","",8,2,1,true,
798,"amoeba","Other SMG","","","その他のSMG","","",8,4,1,true,

800,"kjworks","Other Handgun","","","その他のハンドガン","","",1,1,0,true,
801,"kjworks","Other Handgun ","","","その他のハンドガン","","",1,2,0,true,
802,"kjworks","Other Handgun ","","","その他のハンドガン","","",1,4,0,true,
803,"kjworks","Other Rifle","","","その他のライフル","","",2,1,0,true,
804,"kjworks","Other Rifle","","","その他のライフル","","",2,2,0,true,
805,"kjworks","Other Rifle","","","その他のライフル","","",2,4,0,true,
806,"kjworks","Other Shotgun","","","その他のショットガン","","",4,1,0,true,
807,"kjworks","Other Shotgun","","","その他のショットガン","","",4,2,0,true,
808,"kjworks","Other Shotgun","","","その他のショットガン","","",4,4,0,true,
809,"kjworks","Other SMG","","","その他のSMG","","",8,1,0,true,
810,"kjworks","Other SMG","","","その他のSMG","","",8,2,0,true,
811,"kjworks","Other SMG","","","その他のSMG","","",8,4,0,true,
812,"kjworks","Other Handgun","","","その他のハンドガン","","",1,1,1,true,
813,"kjworks","Other Handgun","","","その他のハンドガン","","",1,2,1,true,
814,"kjworks","Other Handgun","","","その他のハンドガン","","",1,4,1,true,
815,"kjworks","Other Rifle","","","その他のライフル","","",2,1,1,true,
816,"kjworks","Other Rifle","","","その他のライフル","","",2,2,1,true,
817,"kjworks","Other Rifle","","","その他のライフル","","",2,4,1,true,
818,"kjworks","Other Shotgun","","","その他のショットガン","","",4,1,1,true,
819,"kjworks","Other Shotgun","","","その他のショットガン","","",4,2,1,true,
820,"kjworks","Other Shotgun","","","その他のショットガン","","",4,4,1,true,
821,"kjworks","Other SMG","","","その他のSMG","","",8,1,1,true,
822,"kjworks","Other SMG","","","その他のSMG","","",8,2,1,true,
823,"kjworks","Other SMG","","","その他のSMG","","",8,4,1,true,

825,"wetech","Other Handgun","","","その他のハンドガン","","",1,1,0,true,
826,"wetech","Other Handgun ","","","その他のハンドガン","","",1,2,0,true,
827,"wetech","Other Handgun ","","","その他のハンドガン","","",1,4,0,true,
828,"wetech","Other Rifle","","","その他のライフル","","",2,1,0,true,
829,"wetech","Other Rifle","","","その他のライフル","","",2,2,0,true,
830,"wetech","Other Rifle","","","その他のライフル","","",2,4,0,true,
831,"wetech","Other Shotgun","","","その他のショットガン","","",4,1,0,true,
832,"wetech","Other Shotgun","","","その他のショットガン","","",4,2,0,true,
833,"wetech","Other Shotgun","","","その他のショットガン","","",4,4,0,true,
834,"wetech","Other SMG","","","その他のSMG","","",8,1,0,true,
835,"wetech","Other SMG","","","その他のSMG","","",8,2,0,true,
836,"wetech","Other SMG","","","その他のSMG","","",8,4,0,true,
837,"wetech","Other Handgun","","","その他のハンドガン","","",1,1,1,true,
838,"wetech","Other Handgun","","","その他のハンドガン","","",1,2,1,true,
839,"wetech","Other Handgun","","","その他のハンドガン","","",1,4,1,true,
840,"wetech","Other Rifle","","","その他のライフル","","",2,1,1,true,
841,"wetech","Other Rifle","","","その他のライフル","","",2,2,1,true,
842,"wetech","Other Rifle","","","その他のライフル","","",2,4,1,true,
843,"wetech","Other Shotgun","","","その他のショットガン","","",4,1,1,true,
844,"wetech","Other Shotgun","","","その他のショットガン","","",4,2,1,true,
845,"wetech","Other Shotgun","","","その他のショットガン","","",4,4,1,true,
846,"wetech","Other SMG","","","その他のSMG","","",8,1,1,true,
847,"wetech","Other SMG","","","その他のSMG","","",8,2,1,true,
848,"wetech","Other SMG","","","その他のSMG","","",8,4,1,true,

850,"asg","Other Handgun","","","その他のハンドガン","","",1,1,0,true,
851,"asg","Other Handgun ","","","その他のハンドガン","","",1,2,0,true,
852,"asg","Other Handgun ","","","その他のハンドガン","","",1,4,0,true,
853,"asg","Other Rifle","","","その他のライフル","","",2,1,0,true,
854,"asg","Other Rifle","","","その他のライフル","","",2,2,0,true,
855,"asg","Other Rifle","","","その他のライフル","","",2,4,0,true,
856,"asg","Other Shotgun","","","その他のショットガン","","",4,1,0,true,
857,"asg","Other Shotgun","","","その他のショットガン","","",4,2,0,true,
858,"asg","Other Shotgun","","","その他のショットガン","","",4,4,0,true,
859,"asg","Other SMG","","","その他のSMG","","",8,1,0,true,
860,"asg","Other SMG","","","その他のSMG","","",8,2,0,true,
861,"asg","Other SMG","","","その他のSMG","","",8,4,0,true,
862,"asg","Other Handgun","","","その他のハンドガン","","",1,1,1,true,
863,"asg","Other Handgun","","","その他のハンドガン","","",1,2,1,true,
864,"asg","Other Handgun","","","その他のハンドガン","","",1,4,1,true,
865,"asg","Other Rifle","","","その他のライフル","","",2,1,1,true,
866,"asg","Other Rifle","","","その他のライフル","","",2,2,1,true,
867,"asg","Other Rifle","","","その他のライフル","","",2,4,1,true,
868,"asg","Other Shotgun","","","その他のショットガン","","",4,1,1,true,
869,"asg","Other Shotgun","","","その他のショットガン","","",4,2,1,true,
870,"asg","Other Shotgun","","","その他のショットガン","","",4,4,1,true,
871,"asg","Other SMG","","","その他のSMG","","",8,1,1,true,
872,"asg","Other SMG","","","その他のSMG","","",8,2,1,true,
873,"asg","Other SMG","","","その他のSMG","","",8,4,1,true,

875,"cybergun","Other Handgun","","","その他のハンドガン","","",1,1,0,true,
876,"cybergun","Other Handgun ","","","その他のハンドガン","","",1,2,0,true,
877,"cybergun","Other Handgun ","","","その他のハンドガン","","",1,4,0,true,
878,"cybergun","Other Rifle","","","その他のライフル","","",2,1,0,true,
879,"cybergun","Other Rifle","","","その他のライフル","","",2,2,0,true,
880,"cybergun","Other Rifle","","","その他のライフル","","",2,4,0,true,
881,"cybergun","Other Shotgun","","","その他のショットガン","","",4,1,0,true,
882,"cybergun","Other Shotgun","","","その他のショットガン","","",4,2,0,true,
883,"cybergun","Other Shotgun","","","その他のショットガン","","",4,4,0,true,
884,"cybergun","Other SMG","","","その他のSMG","","",8,1,0,true,
885,"cybergun","Other SMG","","","その他のSMG","","",8,2,0,true,
886,"cybergun","Other SMG","","","その他のSMG","","",8,4,0,true,
887,"cybergun","Other Handgun","","","その他のハンドガン","","",1,1,1,true,
888,"cybergun","Other Handgun","","","その他のハンドガン","","",1,2,1,true,
889,"cybergun","Other Handgun","","","その他のハンドガン","","",1,4,1,true,
890,"cybergun","Other Rifle","","","その他のライフル","","",2,1,1,true,
891,"cybergun","Other Rifle","","","その他のライフル","","",2,2,1,true,
892,"cybergun","Other Rifle","","","その他のライフル","","",2,4,1,true,
893,"cybergun","Other Shotgun","","","その他のショットガン","","",4,1,1,true,
894,"cybergun","Other Shotgun","","","その他のショットガン","","",4,2,1,true,
895,"cybergun","Other Shotgun","","","その他のショットガン","","",4,4,1,true,
896,"cybergun","Other SMG","","","その他のSMG","","",8,1,1,true,
897,"cybergun","Other SMG","","","その他のSMG","","",8,2,1,true,
898,"cybergun","Other SMG","","","その他のSMG","","",8,4,1,true,

925,"umarex","Other Handgun","","","その他のハンドガン","","",1,1,0,true,
926,"umarex","Other Handgun ","","","その他のハンドガン","","",1,2,0,true,
927,"umarex","Other Handgun ","","","その他のハンドガン","","",1,4,0,true,
928,"umarex","Other Rifle","","","その他のライフル","","",2,1,0,true,
929,"umarex","Other Rifle","","","その他のライフル","","",2,2,0,true,
930,"umarex","Other Rifle","","","その他のライフル","","",2,4,0,true,
931,"umarex","Other Shotgun","","","その他のショットガン","","",4,1,0,true,
932,"umarex","Other Shotgun","","","その他のショットガン","","",4,2,0,true,
933,"umarex","Other Shotgun","","","その他のショットガン","","",4,4,0,true,
934,"umarex","Other SMG","","","その他のSMG","","",8,1,0,true,
935,"umarex","Other SMG","","","その他のSMG","","",8,2,0,true,
936,"umarex","Other SMG","","","その他のSMG","","",8,4,0,true,
937,"umarex","Other Handgun","","","その他のハンドガン","","",1,1,1,true,
938,"umarex","Other Handgun","","","その他のハンドガン","","",1,2,1,true,
939,"umarex","Other Handgun","","","その他のハンドガン","","",1,4,1,true,
940,"umarex","Other Rifle","","","その他のライフル","","",2,1,1,true,
941,"umarex","Other Rifle","","","その他のライフル","","",2,2,1,true,
942,"umarex","Other Rifle","","","その他のライフル","","",2,4,1,true,
943,"umarex","Other Shotgun","","","その他のショットガン","","",4,1,1,true,
944,"umarex","Other Shotgun","","","その他のショットガン","","",4,2,1,true,
945,"umarex","Other Shotgun","","","その他のショットガン","","",4,4,1,true,
946,"umarex","Other SMG","","","その他のSMG","","",8,1,1,true,
947,"umarex","Other SMG","","","その他のSMG","","",8,2,1,true,
948,"umarex","Other SMG","","","その他のSMG","","",8,4,1,true,

950,"ghk","Other Handgun","","","その他のハンドガン","","",1,1,0,true,
951,"ghk","Other Handgun ","","","その他のハンドガン","","",1,2,0,true,
952,"ghk","Other Handgun ","","","その他のハンドガン","","",1,4,0,true,
953,"ghk","Other Rifle","","","その他のライフル","","",2,1,0,true,
954,"ghk","Other Rifle","","","その他のライフル","","",2,2,0,true,
955,"ghk","Other Rifle","","","その他のライフル","","",2,4,0,true,
956,"ghk","Other Shotgun","","","その他のショットガン","","",4,1,0,true,
957,"ghk","Other Shotgun","","","その他のショットガン","","",4,2,0,true,
958,"ghk","Other Shotgun","","","その他のショットガン","","",4,4,0,true,
959,"ghk","Other SMG","","","その他のSMG","","",8,1,0,true,
960,"ghk","Other SMG","","","その他のSMG","","",8,2,0,true,
961,"ghk","Other SMG","","","その他のSMG","","",8,4,0,true,
962,"ghk","Other Handgun","","","その他のハンドガン","","",1,1,1,true,
963,"ghk","Other Handgun","","","その他のハンドガン","","",1,2,1,true,
964,"ghk","Other Handgun","","","その他のハンドガン","","",1,4,1,true,
965,"ghk","Other Rifle","","","その他のライフル","","",2,1,1,true,
966,"ghk","Other Rifle","","","その他のライフル","","",2,2,1,true,
967,"ghk","Other Rifle","","","その他のライフル","","",2,4,1,true,
968,"ghk","Other Shotgun","","","その他のショットガン","","",4,1,1,true,
969,"ghk","Other Shotgun","","","その他のショットガン","","",4,2,1,true,
970,"ghk","Other Shotgun","","","その他のショットガン","","",4,4,1,true,
971,"ghk","Other SMG","","","その他のSMG","","",8,1,1,true,
972,"ghk","Other SMG","","","その他のSMG","","",8,2,1,true,
973,"ghk","Other SMG","","","その他のSMG","","",8,4,1,true,

975,"s2s","Other Handgun","","","その他のハンドガン","","",1,1,0,true,
976,"s2s","Other Handgun ","","","その他のハンドガン","","",1,2,0,true,
977,"s2s","Other Handgun ","","","その他のハンドガン","","",1,4,0,true,
978,"s2s","Other Rifle","","","その他のライフル","","",2,1,0,true,
979,"s2s","Other Rifle","","","その他のライフル","","",2,2,0,true,
980,"s2s","Other Rifle","","","その他のライフル","","",2,4,0,true,
981,"s2s","Other Shotgun","","","その他のショットガン","","",4,1,0,true,
982,"s2s","Other Shotgun","","","その他のショットガン","","",4,2,0,true,
983,"s2s","Other Shotgun","","","その他のショットガン","","",4,4,0,true,
984,"s2s","Other SMG","","","その他のSMG","","",8,1,0,true,
985,"s2s","Other SMG","","","その他のSMG","","",8,2,0,true,
986,"s2s","Other SMG","","","その他のSMG","","",8,4,0,true,
987,"s2s","Other Handgun","","","その他のハンドガン","","",1,1,2,true,
988,"s2s","Other Handgun","","","その他のハンドガン","","",1,2,2,true,
989,"s2s","Other Handgun","","","その他のハンドガン","","",1,4,2,true,
990,"s2s","Other Rifle","","","その他のライフル","","",2,1,2,true,
991,"s2s","Other Rifle","","","その他のライフル","","",2,2,2,true,
992,"s2s","Other Rifle","","","その他のライフル","","",2,4,2,true,
993,"s2s","Other Shotgun","","","その他のショットガン","","",4,1,2,true,
994,"s2s","Other Shotgun","","","その他のショットガン","","",4,2,2,true,
995,"s2s","Other Shotgun","","","その他のショットガン","","",4,4,2,true,
996,"s2s","Other SMG","","","その他のSMG","","",8,1,2,true,
997,"s2s","Other SMG","","","その他のSMG","","",8,2,2,true,
998,"s2s","Other SMG","","","その他のSMG","","",8,4,2,true,

1000,"arcturus","Other Handgun","","","その他のハンドガン","","",1,1,0,true,
1001,"arcturus","Other Handgun ","","","その他のハンドガン","","",1,2,0,true,
1002,"arcturus","Other Handgun ","","","その他のハンドガン","","",1,4,0,true,
1003,"arcturus","Other Rifle","","","その他のライフル","","",2,1,0,true,
1004,"arcturus","Other Rifle","","","その他のライフル","","",2,2,0,true,
1005,"arcturus","Other Rifle","","","その他のライフル","","",2,4,0,true,
1006,"arcturus","Other Shotgun","","","その他のショットガン","","",4,1,0,true,
1007,"arcturus","Other Shotgun","","","その他のショットガン","","",4,2,0,true,
1008,"arcturus","Other Shotgun","","","その他のショットガン","","",4,4,0,true,
1009,"arcturus","Other SMG","","","その他のSMG","","",8,1,0,true,
1010,"arcturus","Other SMG","","","その他のSMG","","",8,2,0,true,
1011,"arcturus","Other SMG","","","その他のSMG","","",8,4,0,true,
1012,"arcturus","Other Handgun","","","その他のハンドガン","","",1,1,1,true,
1013,"arcturus","Other Handgun","","","その他のハンドガン","","",1,2,1,true,
1014,"arcturus","Other Handgun","","","その他のハンドガン","","",1,4,1,true,
1015,"arcturus","Other Rifle","","","その他のライフル","","",2,1,1,true,
1016,"arcturus","Other Rifle","","","その他のライフル","","",2,2,1,true,
1017,"arcturus","Other Rifle","","","その他のライフル","","",2,4,1,true,
1018,"arcturus","Other Shotgun","","","その他のショットガン","","",4,1,1,true,
1019,"arcturus","Other Shotgun","","","その他のショットガン","","",4,2,1,true,
1020,"arcturus","Other Shotgun","","","その他のショットガン","","",4,4,1,true,
1021,"arcturus","Other SMG","","","その他のSMG","","",8,1,1,true,
1022,"arcturus","Other SMG","","","その他のSMG","","",8,2,1,true,
1023,"arcturus","Other SMG","","","その他のSMG","","",8,4,1,true,

1025,"e&l","Other Handgun","","","その他のハンドガン","","",1,1,0,true,
1026,"e&l","Other Handgun ","","","その他のハンドガン","","",1,2,0,true,
1027,"e&l","Other Handgun ","","","その他のハンドガン","","",1,4,0,true,
1028,"e&l","Other Rifle","","","その他のライフル","","",2,1,0,true,
1029,"e&l","Other Rifle","","","その他のライフル","","",2,2,0,true,
1030,"e&l","Other Rifle","","","その他のライフル","","",2,4,0,true,
1031,"e&l","Other Shotgun","","","その他のショットガン","","",4,1,0,true,
1032,"e&l","Other Shotgun","","","その他のショットガン","","",4,2,0,true,
1033,"e&l","Other Shotgun","","","その他のショットガン","","",4,4,0,true,
1034,"e&l","Other SMG","","","その他のSMG","","",8,1,0,true,
1035,"e&l","Other SMG","","","その他のSMG","","",8,2,0,true,
1036,"e&l","Other SMG","","","その他のSMG","","",8,4,0,true,
1037,"e&l","Other Handgun","","","その他のハンドガン","","",1,1,1,true,
1038,"e&l","Other Handgun","","","その他のハンドガン","","",1,2,1,true,
1039,"e&l","Other Handgun","","","その他のハンドガン","","",1,4,1,true,
1040,"e&l","Other Rifle","","","その他のライフル","","",2,1,1,true,
1041,"e&l","Other Rifle","","","その他のライフル","","",2,2,1,true,
1042,"e&l","Other Rifle","","","その他のライフル","","",2,4,1,true,
1043,"e&l","Other Shotgun","","","その他のショットガン","","",4,1,1,true,
1044,"e&l","Other Shotgun","","","その他のショットガン","","",4,2,1,true,
1045,"e&l","Other Shotgun","","","その他のショットガン","","",4,4,1,true,
1046,"e&l","Other SMG","","","その他のSMG","","",8,1,1,true,
1047,"e&l","Other SMG","","","その他のSMG","","",8,2,1,true,
1048,"e&l","Other SMG","","","その他のSMG","","",8,4,1,true,

1050,"emg","Other Handgun","","","その他のハンドガン","","",1,1,0,true,
1051,"emg","Other Handgun ","","","その他のハンドガン","","",1,2,0,true,
1052,"emg","Other Handgun ","","","その他のハンドガン","","",1,4,0,true,
1053,"emg","Other Rifle","","","その他のライフル","","",2,1,0,true,
1054,"emg","Other Rifle","","","その他のライフル","","",2,2,0,true,
1055,"emg","Other Rifle","","","その他のライフル","","",2,4,0,true,
1056,"emg","Other Shotgun","","","その他のショットガン","","",4,1,0,true,
1057,"emg","Other Shotgun","","","その他のショットガン","","",4,2,0,true,
1058,"emg","Other Shotgun","","","その他のショットガン","","",4,4,0,true,
1059,"emg","Other SMG","","","その他のSMG","","",8,1,0,true,
1060,"emg","Other SMG","","","その他のSMG","","",8,2,0,true,
1061,"emg","Other SMG","","","その他のSMG","","",8,4,0,true,
1062,"emg","Other Handgun","","","その他のハンドガン","","",1,1,1,true,
1063,"emg","Other Handgun","","","その他のハンドガン","","",1,2,1,true,
1064,"emg","Other Handgun","","","その他のハンドガン","","",1,4,1,true,
1065,"emg","Other Rifle","","","その他のライフル","","",2,1,1,true,
1066,"emg","Other Rifle","","","その他のライフル","","",2,2,1,true,
1067,"emg","Other Rifle","","","その他のライフル","","",2,4,1,true,
1068,"emg","Other Shotgun","","","その他のショットガン","","",4,1,1,true,
1069,"emg","Other Shotgun","","","その他のショットガン","","",4,2,1,true,
1070,"emg","Other Shotgun","","","その他のショットガン","","",4,4,1,true,
1071,"emg","Other SMG","","","その他のSMG","","",8,1,1,true,
1072,"emg","Other SMG","","","その他のSMG","","",8,2,1,true,
1073,"emg","Other SMG","","","その他のSMG","","",8,4,1,true,

1075,"sig","Other Handgun","","","その他のハンドガン","","",1,1,0,true,
1076,"sig","Other Handgun ","","","その他のハンドガン","","",1,2,0,true,
1077,"sig","Other Handgun ","","","その他のハンドガン","","",1,4,0,true,
1078,"sig","Other Rifle","","","その他のライフル","","",2,1,0,true,
1079,"sig","Other Rifle","","","その他のライフル","","",2,2,0,true,
1080,"sig","Other Rifle","","","その他のライフル","","",2,4,0,true,
1081,"sig","Other Shotgun","","","その他のショットガン","","",4,1,0,true,
1082,"sig","Other Shotgun","","","その他のショットガン","","",4,2,0,true,
1083,"sig","Other Shotgun","","","その他のショットガン","","",4,4,0,true,
1084,"sig","Other SMG","","","その他のSMG","","",8,1,0,true,
1085,"sig","Other SMG","","","その他のSMG","","",8,2,0,true,
1086,"sig","Other SMG","","","その他のSMG","","",8,4,0,true,
1087,"sig","Other Handgun","","","その他のハンドガン","","",1,1,1,true,
1088,"sig","Other Handgun","","","その他のハンドガン","","",1,2,1,true,
1089,"sig","Other Handgun","","","その他のハンドガン","","",1,4,1,true,
1090,"sig","Other Rifle","","","その他のライフル","","",2,1,1,true,
1091,"sig","Other Rifle","","","その他のライフル","","",2,2,1,true,
1092,"sig","Other Rifle","","","その他のライフル","","",2,4,1,true,
1093,"sig","Other Shotgun","","","その他のショットガン","","",4,1,1,true,
1094,"sig","Other Shotgun","","","その他のショットガン","","",4,2,1,true,
1095,"sig","Other Shotgun","","","その他のショットガン","","",4,4,1,true,
1096,"sig","Other SMG","","","その他のSMG","","",8,1,1,true,
1097,"sig","Other SMG","","","その他のSMG","","",8,2,1,true,
1098,"sig","Other SMG","","","その他のSMG","","",8,4,1,true,

1100,"marui","Other Handgun","","","その他のハンドガン","","",1,1,0,true,
1101,"marui","Other Handgun ","","","その他のハンドガン","","",1,2,0,true,
1102,"marui","Other Handgun ","","","その他のハンドガン","","",1,4,0,true,
1103,"marui","Other Rifle","","","その他のライフル","","",2,1,0,true,
